date,bist100_close,return_bist,return_bist_lag1,abs_return_bist,real_return_bist,goldstein_a1,event_count_a1,event_count_a1_c,tone_a1,source_count_a1,mentions_a1,articles_a1,goldstein_a2,event_count_a2,event_count_a2_c,tone_a2,source_count_a2,mentions_a2,articles_a2,vix_close,return_vix,usdtry_close,return_usdtry,cpi_daily_interp,daily_inflation_log
2023-05-05,4400.7998046875,-0.01881838732244409,-0.0003567505775973717,0.01881838732244409,-0.020077491470284127,0.8926801928034979,1609,-225.62936221419977,-0.8306800798500008,1657,8921,8682,1.587032173342088,1230,-85.61552346570397,-0.7827080290104709,1265,6092,5920,17.190000534057617,-0.15589433595937743,19.487199783325195,0.0006318977565920331,41.06456912903226,0.0012591041478400365
2023-05-08,4561.89990234375,0.035952883806610846,-0.01881838732244409,0.035952883806610846,0.03469851779175122,0.08785428997642059,3613,1778.3706377858002,-1.7531996258270683,3795,20781,20288,0.8044362588084564,2367,1051.384476534296,-1.5374441026251626,2494,12488,12282,16.979999542236328,-0.012291696538472011,19.499000549316406,0.0006053817120379619,41.21958522580645,0.0012543660148596305
2023-05-09,4536.2001953125,-0.005649481783975619,0.035952883806610846,0.005649481783975619,-0.0069022763357204,0.9954526271365273,1762,-72.62936221419977,-1.7464347520066636,1854,9478,9220,1.6435901807023536,1239,-76.61552346570397,-1.4653189112932197,1331,5866,5752,17.709999084472656,0.04209324617502903,19.50189971923828,0.0001486719489679477,41.271257258064516,0.0012527945517447812
2023-05-10,4494.5,-0.009235273189293423,-0.005649481783975619,0.009235273189293423,-0.010486500210438064,1.356607282693812,1940,105.37063778580023,-1.2743777458433552,2019,10216,10034,2.232376250487202,1580,264.384476534296,-1.4447047732340514,1666,7697,7569,16.940000534057617,-0.04445167934890709,19.520000457763672,0.0009277221120198607,41.32292929032258,0.001251227021144641
2023-05-11,4848.0,0.07571182173569638,-0.009235273189293423,0.07571182173569638,0.07446215832737905,1.3468761868590962,2018,183.37063778580023,-1.1463679491576309,2119,10532,10327,2.04304714053495,1510,194.38447653429603,-1.2060210980687072,1574,6767,6725,16.93000030517578,-0.0005905065795475104,19.53969955444336,0.0010086661363859501,41.374601322580645,0.0012496634083173199
2023-05-12,4795.60009765625,-0.01086739755193322,0.07571182173569638,0.01086739755193322,-0.012115501250525861,0.7840644409937899,2112,277.3706377858002,-1.6220794756550987,2168,10304,10014,1.912812596480397,1415,99.38447653429603,-1.4627592158075031,1482,6478,6390,17.030000686645508,0.0058893208235718105,19.56579971313477,0.001334858935740167,41.426273354838706,0.0012481036985926405
2023-05-15,4501.2001953125,-0.06335477993016934,-0.01086739755193322,0.06335477993016934,-0.06459822777260638,0.6808284737582948,4673,2838.3706377858,-1.078567876449593,4966,24865,24265,1.4452347258967577,3262,1946.384476534296,-0.979735456039448,3519,16253,15944,17.1200008392334,0.005270884739881481,19.62800025939941,0.003174001935360989,41.5812894516129,0.0012434478424370355
2023-05-16,4589.7001953125,0.01947063372891861,-0.06335477993016934,0.01947063372891861,0.0182287301290323,0.9184428928994868,1427,-407.6293622141998,-0.663796687287789,1499,7591,7455,1.4399488771225126,1100,-215.61552346570397,-0.8556529871942968,1181,5477,5345,17.989999771118164,0.049568615505478746,19.67970085144043,0.002630559426945923,41.632961483870965,0.00124190359988631
2023-05-17,4661.7001953125,0.015565525362100121,0.01947063372891861,0.015565525362100121,0.014325162173919947,0.9107929739059801,1898,63.37063778580023,-0.7314160412256467,2025,9849,9729,1.567400956284154,1248,-67.61552346570397,-1.019794237257606,1322,5856,5769,16.8700008392334,-0.06427908893475077,19.731300354003903,0.0026185344431170873,41.68463351612903,0.001240363188180174
2023-05-18,4501.7001953125,-0.03492508377554935,0.015565525362100121,0.03492508377554935,-0.036163910368630106,1.158585353661585,1559,-275.6293622141998,-1.184270181908424,1613,8002,7807,1.4244431643625202,1046,-269.615523465704,-0.7730653402255123,1071,5208,5062,16.049999237060547,-0.04982814426410975,19.76440048217773,0.0016761386795248764,41.736305548387094,0.0012388265930807563
2023-05-22,4466.2001953125,-0.007917167650483274,-0.03492508377554935,0.007917167650483274,-0.009149885746948049,0.8201767740844119,4465,2630.3706377858,-1.1132746066723596,4601,23646,22721,1.5065565658440039,3251,1935.384476534296,-0.9889559549085704,3356,16167,15821,17.209999084472656,0.02351664137575075,19.815900802612305,0.0004563454186490795,41.94299367741935,0.001232718096464775
2023-05-23,4471.0,0.0010741183019466242,-0.007917167650483274,0.0010741183019466242,-0.00015708207134577912,0.3314978563772773,1384,-450.6293622141998,-0.9993534441512211,1433,7464,7199,1.0987607645452648,951,-364.615523465704,-0.7500945086511868,989,4761,4622,18.530000686645508,0.07390052032710898,19.84454917907715,0.0014446826226509175,41.99466570967742,0.0012312003732924033
2023-05-24,4424.89990234375,-0.01036443998707356,0.0010741183019466242,0.01036443998707356,-0.011594126369841362,0.8089953943580895,1261,-573.6293622141998,-1.060848527455858,1307,6948,6809,0.92975543478261,851,-464.615523465704,-1.3948532926352586,887,4416,4273,20.030000686645508,0.07784010660543,19.86392974853516,0.000976142704042972,42.04633774193548,0.001229686382767802
2023-05-25,4428.0,0.0007003575816203632,-0.01036443998707356,0.0007003575816203632,-0.0005278185295179596,0.8620832775471958,1431,-403.6293622141998,-1.5635881219427274,1516,7469,7263,1.1127073980089797,1033,-282.615523465704,-1.5349998363985038,1075,5123,5004,19.13999938964844,-0.04545082982256885,19.907100677490234,0.002170974473051397,42.09800977419355,0.0012281761111383228
2023-05-26,4580.7001953125,0.03390385266718113,0.0007003575816203632,0.03390385266718113,0.032677183122463184,0.4394164456233426,1404,-430.6293622141998,-1.4963668612522325,1455,7540,7345,1.0826795841209833,870,-445.615523465704,-1.5248686951872474,887,4232,4114,17.950000762939453,-0.06419019669813379,19.97439956665039,0.0033749459086285126,42.14968180645161,0.0012266695447179458
2023-05-30,4951.39990234375,0.03761756390090232,0.04020091373761674,0.03761756390090232,0.03639688384114434,1.1078668363019524,1941,106.37063778580023,0.4420962000813928,2023,9432,9232,1.5578467635402913,1722,406.384476534296,0.9863643801430462,1782,7570,7410,17.459999084472656,-0.02767765946212412,20.1270809173584,0.006874060260022005,42.35636993548387,0.00122068005975798
2023-05-31,4886.89990234375,-0.013112209508105353,0.03761756390090232,0.013112209508105353,-0.014331401324539562,1.1497916232548442,1820,-14.629362214199773,-0.0266271747623716,1906,9598,9364,1.605812604717105,1625,309.384476534296,0.410529255180631,1691,7759,7554,17.940000534057617,0.027120388423994002,20.61160087585449,0.023787849020244462,42.40804196774194,0.0012191918164342103
2023-06-01,4959.7998046875,0.014807242320119634,-0.013112209508105353,0.014807242320119634,0.013589535122519389,1.1153055983564444,1833,-1.629362214199773,-0.0589044775820839,1938,9735,9462,1.663444806960305,1504,188.38447653429603,0.1568632601097816,1594,7356,7138,15.649999618530272,-0.1365619937886482,20.786399841308597,0.008444852468629232,42.459714,0.0012177071976002454
2023-06-02,5115.0,0.0308120214394847,0.014807242320119634,0.0308120214394847,0.027654071316520187,1.0013991350801323,1417,-417.6293622141998,-0.1156402866825254,1483,7862,7690,1.7963539940338094,1166,-149.61552346570397,0.128159054973723,1221,6034,5933,14.600000381469728,-0.06944933776874544,20.890199661254883,0.004981214197550971,42.5940116,0.0031579501229645115
2023-06-05,5372.7001953125,0.0491532124078407,0.0308120214394847,0.0491532124078407,0.04602489947788071,1.6502185173195205,4685,2850.3706377858,0.23994674964066132,4843,24712,23943,2.0587615816920652,3995,2679.384476534296,0.902049205093337,4141,19751,19174,14.729999542236328,0.008864644555220937,21.080299377441406,0.009058792272253192,42.9969044,0.003128312929959989
2023-06-06,5388.7998046875,0.0029920775702301197,0.0491532124078407,0.0029920775702301197,-0.00012647952930126176,1.2783076693078197,1247,-587.6293622141998,-0.6132097058516636,1275,6689,6530,1.6655823031880292,939,-376.615523465704,-0.4229741608768398,957,4611,4533,13.960000038146973,-0.053690099330757315,21.269500732421875,0.008935230545672218,43.131202,0.0031185570995313815
2023-06-07,5561.2001953125,0.03149125805215749,0.0029920775702301197,0.03149125805215749,0.02838239612389718,1.3033899862195684,2025,190.37063778580023,-1.8280649284363852,2140,10885,10634,1.5541566103513011,1487,171.38447653429603,-1.8699865585287787,1545,7458,7265,13.9399995803833,-0.0014337248360685253,21.93440055847168,0.030782050076597026,43.2654996,0.0031088619282603077
2023-06-08,5554.0,-0.0012955585492103008,0.03149125805215749,0.0012955585492103008,-0.004394785401366839,1.012802931788628,1581,-253.62936221419977,-1.4364578954956635,1643,8459,8240,1.661799693016117,1039,-276.615523465704,-0.9676122913579864,1067,5212,5111,13.649999618530272,-0.021022881546280903,23.295530319213867,0.06020530421569183,43.399797199999995,0.0030992268521565385
2023-06-09,5626.5,0.012969190323306911,-0.0012955585492103008,0.012969190323306911,0.009879539009107912,1.036414491209377,1347,-487.6293622141998,-1.28979147342072,1385,7508,7162,1.470949033391917,1020,-295.615523465704,-1.092367551413861,1050,5690,5386,13.829999923706056,0.013100646475644698,23.498699188232425,0.008683555549617188,43.5340948,0.0030896513141989985
2023-06-12,5589.0,-0.006687198920353593,0.012969190323306911,0.006687198920353593,-0.009748475381662096,0.40422291824171075,3252,1417.3706377858002,-1.0516164840650386,3368,18518,17911,1.0579171176743476,2447,1131.384476534296,-0.8770920547129984,2528,12934,12568,15.010000228881836,0.08187652073388114,23.645999908447266,0.0062488976433112626,43.936987599999995,0.003061276461308502
2023-06-13,5429.10009765625,-0.02902698794787543,-0.006687198920353593,0.02902698794787543,-0.0320789215892923,0.7949818181818193,1474,-360.6293622141998,-0.8792199241934121,1516,8250,7953,1.4450814111261887,1132,-183.61552346570397,-0.5031808825971723,1165,5896,5666,14.609999656677246,-0.027010458630547705,23.66010093688965,0.0005961611127546675,44.0712852,0.0030519336414168642
2023-06-14,5360.7998046875,-0.012660211096323867,-0.02902698794787543,0.012660211096323867,-0.01570285877175519,1.140770480833572,1958,123.37063778580023,-1.1769355748361054,2075,10461,10214,1.5951642725074675,1443,127.38447653429603,-1.2494836057543248,1534,7031,6952,13.880000114440918,-0.05125723893976474,23.638500213623047,-0.0009133768966898781,44.2055828,0.003042647675431325
2023-06-15,5495.5,0.024816394283456267,-0.012660211096323867,0.024816394283456267,0.021782976237490027,0.9034190167207388,1531,-303.6293622141998,-1.191498479794816,1565,8014,7792,1.5557672324211989,1200,-115.61552346570397,-1.3512912686769996,1231,5774,5653,14.5,0.04369968610284749,23.568500518798828,-0.0029656510705023554,44.3398804,0.003033418045966242
2023-06-16,5475.5,-0.003645979793141255,0.024816394283456267,0.003645979793141255,-0.006670224035035543,0.9217065668048676,1359,-475.6293622141998,-1.0537788651663869,1414,7477,7203,1.713099347909476,1100,-215.61552346570397,-0.760124117552756,1154,5214,5071,13.539999961853027,-0.06850038475975376,23.65080070495605,0.0034858740964926866,44.474177999999995,0.003024244241894288
2023-06-20,5251.60009765625,-0.0033646786670016443,-0.03838610639333386,0.0033646786670016443,-0.0063527759378131585,0.8242632462971452,1116,-718.6293622141998,-1.6382564413144662,1157,6549,6325,1.965043186180423,856,-459.615523465704,-1.695531784255145,874,4168,4042,13.880000114440918,0.024800698656906404,23.60149955749512,0.0022481238265385593,45.011368399999995,0.0029880972708115146
2023-06-21,5186.7998046875,-0.012415911636433607,-0.0033646786670016443,0.012415911636433607,-0.015395106775776258,1.2355399310161845,1387,-447.6293622141998,-0.8745025526261178,1412,7538,7326,1.791923674284447,916,-399.615523465704,-0.915612963464732,930,4507,4412,13.199999809265137,-0.050232148180967114,23.572099685668945,-0.0012464546315854583,45.145666,0.0029791951393426503
2023-06-22,5428.2998046875,0.04550907440370502,-0.012415911636433607,0.04550907440370502,0.04253872851093404,1.0883509389671369,1250,-584.6293622141998,-0.9548001021807245,1271,6816,6588,2.0019333201814957,973,-342.615523465704,-1.0777856786171096,1001,5069,5006,12.90999984741211,-0.022214622103519467,23.554800033569336,-0.0007341731783643492,45.2799636,0.002970345892770978
2023-06-23,5582.7998046875,0.028064434227053674,0.04550907440370502,0.028064434227053674,0.02510288516582175,-0.0901525449327897,1150,-684.6293622141998,-1.745700265071021,1168,6621,6325,1.6919061853299615,870,-445.615523465704,-1.0271885410624324,880,4349,4286,13.4399995803833,0.04023311083432769,24.885099411010746,0.054939584344299325,45.4142612,0.0029615490612319227
2023-06-26,5732.89990234375,0.026531086197510337,0.028064434227053674,0.026531086197510337,0.023595617756589304,0.5713214567594996,3388,1553.3706377858002,-1.3435891750243019,3524,17738,17321,1.1571341143556573,2379,1063.384476534296,-1.4453314117603635,2505,11438,11149,14.25,0.05852160284113717,25.317800521850582,0.017238519158184726,45.817154,0.0029354684409210324
2023-06-27,5759.10009765625,0.004559735591179495,0.026531086197510337,0.004559735591179495,0.0016328589105364315,0.5480220616203887,1031,-803.6293622141998,-1.6650441380817709,1063,5258,5168,1.2423694779116472,705,-610.615523465704,-1.0829282413974173,724,3486,3407,13.739999771118164,-0.03644563657852305,25.96015930175781,0.025055301971100997,45.9514516,0.0029268766806430633
2023-07-03,6015.2998046875,0.04352496156898739,0.004559735591179495,0.04352496156898739,0.04060656809649957,0.7134825751688688,6316,4481.3706377858,-1.9157753354191247,6532,33458,32595,1.1795624744701134,4454,3138.384476534296,-1.7047082423463022,4573,22033,21459,13.56999969482422,-0.001472788033232051,25.422399520874023,-0.023949431543636577,46.76117916129032,0.002918393472487828
2023-07-05,6106.7998046875,0.016993630613777164,-0.0018969492212609275,0.016993630613777164,0.014092172346972536,1.221037587537516,1298,-536.6293622141998,-0.7656744232841632,1335,6997,6869,2.0730674434237057,907,-408.615523465704,-0.3399984148077543,927,4463,4419,14.18000030517578,0.043971091267771496,25.978099822998047,0.004394072535662188,47.033716322580645,0.0029014582668046274
2023-07-06,6141.10009765625,0.00560102269173196,0.016993630613777164,0.00560102269173196,0.002707958535711181,1.3681384573453246,2045,210.37063778580023,-0.8831107240391142,2202,11007,10841,2.0710434046669066,1674,358.384476534296,-0.7649775410798845,1786,8275,8183,15.4399995803833,0.08512897479383703,26.085599899291992,0.004129565499058564,47.1699849032258,0.0028930641560207786
2023-07-07,6187.10009765625,0.007462600014745943,0.00560102269173196,0.007462600014745943,0.00457788154014821,2.1051820330969258,2306,471.3706377858002,-0.7221346670735049,2424,10575,10422,2.5097001303780964,1768,452.384476534296,-0.6970112148624722,1863,7670,7571,14.829999923706056,-0.0403093664141097,26.12980079650879,0.0016930218742222394,47.30625348387097,0.0028847184745977336
2023-07-10,6270.39990234375,0.013373637764725931,0.007462600014745943,0.013373637764725931,0.010513669913437001,1.9645521045688914,9236,7401.3706377858,-0.5240312781149032,9782,41695,41081,2.2154429962052444,6834,5518.3844765342965,-0.6325682295262841,7243,30305,29821,15.06999969482422,0.016053841382581882,26.137800216674805,0.0003060947919327132,47.71505922580645,0.00285996785128893
2023-07-11,6362.89990234375,0.014644100033037602,0.013373637764725931,0.014644100033037602,0.011792288277231562,1.8779411003571223,4134,2299.3706377858,0.2519656523941595,4505,19321,19011,2.0421692379616623,3379,2063.384476534296,0.4080232106199464,3638,14973,14810,14.84000015258789,-0.015379744366417324,26.037189483642575,-0.0038566699606949737,47.85132780645161,0.0028518117558060403
2023-07-12,6342.10009765625,-0.0032742736356017135,0.014644100033037602,0.0032742736356017135,-0.00611797568299847,1.6506280127639334,3000,1165.3706377858002,0.0178672380041313,3173,14729,14446,1.9356500956022942,2276,960.384476534296,0.1565520479035885,2422,10460,10294,13.539999961853027,-0.09167798335466223,26.11000061035156,0.0027925253074627537,47.98759638709677,0.0028437020473967563
2023-07-13,6368.39990234375,0.004138286018709561,-0.0032742736356017135,0.004138286018709561,0.001302647687260372,1.3835027223230485,2230,395.3706377858002,-0.7799745861157952,2314,11024,10785,2.107492795389047,1579,263.384476534296,-0.5518883309997036,1657,8003,7753,13.609999656677246,0.005156526770827636,26.19960021972656,0.003425745774374063,48.12386496774193,0.0028356383314491894
2023-07-14,6437.7001953125,0.010823118502074012,0.004138286018709561,0.010823118502074012,0.007995498284258646,1.700021953896815,1794,-40.62936221419977,-0.2043297569862157,1829,9110,8907,2.113873015873015,1287,-28.615523465703973,-0.0775864909448919,1315,6300,6220,13.34000015258789,-0.020037739511752393,26.05719947814941,-0.005450050323719873,48.260133548387095,0.0028276202178153663
2023-07-17,6600.5,0.02497403993139401,0.010823118502074012,0.02497403993139401,0.022170204276448793,1.2554517133956389,4449,2614.3706377858,-0.6463078767716522,4622,23112,22446,2.256047942986719,3204,1888.384476534296,-0.5782109852702108,3308,15435,15047,13.479999542236328,0.01044001959958077,26.25,0.007371887499780465,48.66893929032258,0.0028038356549452163
2023-07-18,6365.0,-0.03633117172930738,0.02497403993139401,0.03633117172930738,-0.0391271678654736,2.144794611674702,2400,565.3706377858002,-0.1858045083072713,2517,12026,11706,2.626821096965633,2091,775.384476534296,-0.0035938991206799,2223,10447,10177,13.300000190734863,-0.013443021956755858,26.382200241088867,0.005023560425065,48.80520787096774,0.00279599613616622
2023-07-19,6571.2998046875,0.03189742029356981,-0.03633117172930738,0.03189742029356981,0.02910921995982842,1.8163466042154537,1750,-84.62936221419977,-0.76338662420039,1774,8540,8383,2.5347787610619448,1431,115.38447653429603,-0.48147739737130785,1457,6790,6675,13.760000228881836,0.03400179957037673,26.947799682617188,0.021212100129431685,48.9414764516129,0.0027882003337413907
2023-07-20,6682.10009765625,0.016720671713414365,0.03189742029356981,0.016720671713414365,0.01394022383039659,1.3856970484499724,2139,304.3706377858002,-1.031888681564012,2173,10774,10363,1.7958026159334135,1707,391.384476534296,-0.6666977332821834,1736,8410,8220,13.989999771118164,0.01657692317794938,26.820499420166016,-0.004735150727553767,49.077745032258065,0.002780447883017775
2023-07-21,6687.7998046875,0.0008526178083858553,0.016720671713414365,0.0008526178083858553,-0.0019201206149994858,1.6274363920271882,2237,402.3706377858002,-1.20686141211756,2292,10887,10711,1.991464882943144,1622,306.384476534296,-1.1326460491435468,1666,7475,7371,13.600000381469728,-0.0282729515257504,26.850500106811523,0.0011179478688492408,49.21401361290322,0.002772738423385341
2023-07-24,6695.10009765625,0.00109098831286524,0.0008526178083858553,0.00109098831286524,-0.0016588761315735729,1.0372764081800012,3635,1800.3706377858002,-1.0632441348610309,3716,19511,19043,2.0420520231213883,2817,1501.384476534296,-0.9134006834900769,2969,13840,13533,13.90999984741211,0.02253817417444661,26.95199966430664,0.003773046915596855,49.622819354838704,0.002749864444438813
2023-07-25,6605.0,-0.013548992163316547,0.00109098831286524,0.013548992163316547,-0.016291315585343195,0.7555155726516944,1460,-374.6293622141998,-1.1257693162304032,1492,8059,7873,1.7486973555337906,1022,-293.615523465704,-1.0162969043623693,1047,5105,4990,13.859999656677246,-0.003601025974701848,26.96940040588379,0.0006454113638937141,49.75908793548387,0.0027423234220266476
2023-07-26,6743.89990234375,0.020811440139395933,-0.013548992163316547,0.020811440139395933,0.01807661649299727,0.5846654749744638,1536,-298.6293622141998,-1.3423622672352333,1570,7832,7683,1.3518376302797588,1216,-99.61552346570397,-1.0562046011205906,1235,5469,5426,13.1899995803833,-0.049548034075017525,26.92350006103516,-0.0017033915617619012,49.89535651612903,0.0027348236463986594
2023-07-27,6856.10009765625,0.0165004030834195,0.020811440139395933,0.0165004030834195,0.013773038303349848,1.1665299100052944,1407,-427.6293622141998,-0.8654755636953007,1429,7556,7389,1.879248757134966,1026,-289.615523465704,-0.7940760434055023,1045,5431,5309,14.40999984741211,0.08846346450642487,26.895700454711918,-0.0010330740155649848,50.03162509677419,0.002727364780069652
2023-07-28,7067.2998046875,0.03033970280230851,0.0165004030834195,0.03033970280230851,0.027619756313083322,0.689480198019802,1027,-807.6293622141998,-1.0282162273170308,1053,5656,5506,1.2887600110466733,729,-586.615523465704,-1.008429155383191,747,3621,3576,13.329999923706056,-0.07790527095526222,26.9552001953125,0.002209796460033204,50.16789367741935,0.0027199464892251903
2023-07-31,7217.0,0.02096087009072354,0.03033970280230851,0.02096087009072354,0.018262938305224963,0.6456661084483458,3147,1312.3706377858002,-1.2930495289632933,3256,17317,16769,1.6433853264009248,2434,1118.384476534296,-0.7819364443898054,2533,12117,11804,13.630000114440918,0.022256125637552852,26.84040069580078,-0.004267994849897296,50.57669941935484,0.002697931785498576
2023-08-01,7168.5,-0.006742926385950601,0.02096087009072354,0.006742926385950601,-0.009433598916114144,0.5886563029090353,1182,-652.6293622141998,-1.699327831303247,1208,6497,6359,0.7616609294320138,877,-438.615523465704,-1.3273444455374637,923,4648,4570,13.93000030517578,0.021771555594829607,26.92597961425781,0.003183364408521973,50.712968,0.0026906725301635427
2023-08-02,7258.5,0.012476768215160246,-0.006742926385950601,0.012476768215160246,0.010944679361814862,0.991703442188879,1729,-105.62936221419977,-0.9273270108757004,1779,9064,8817,1.6101694915254243,1261,-54.61552346570397,-0.4834558831731012,1299,6018,5903,16.09000015258789,0.14415316078816773,26.973499298095703,0.0017632710782683678,50.790724322580644,0.0015320888533453844
2023-08-03,7221.5,-0.005110508360261475,0.012476768215160246,0.005110508360261475,-0.00664025350766013,0.8184804928131417,1348,-486.6293622141998,-1.176630158791133,1375,7305,7103,1.392052052052053,1041,-274.615523465704,-0.7341179369941724,1053,4995,4874,15.920000076293944,-0.010621785279120752,26.962299346923828,-0.0004153067763608294,50.868480645161284,0.0015297451473986552
2023-08-04,7400.60009765625,0.02449840364094806,-0.005110508360261475,0.02449840364094806,0.02297099503989992,0.5767568487323464,1077,-757.6293622141998,-1.4645161592194402,1097,5877,5746,1.6482838188635722,698,-617.615523465704,-1.047626474390627,703,3467,3391,17.100000381469727,0.07150230060821507,26.963289260864254,3.6714070855502856e-05,50.94623696774193,0.001527408601048139
2023-08-07,7470.10009765625,0.00934730780889753,0.02449840364094806,0.00934730780889753,0.007826866215897175,0.9101323828920571,2952,1117.3706377858002,-0.9739786503204754,3007,15712,15234,1.6470582827725682,2235,919.384476534296,-0.554802288897824,2284,10878,10565,15.770000457763672,-0.08096905581433864,26.99430084228516,0.0011494799814545712,51.17950593548387,0.0015204415930003543
2023-08-08,7412.2001953125,-0.007781081329347564,0.00934730780889753,0.007781081329347564,-0.009299214688800378,0.4578670672174241,957,-877.6293622141998,-1.438917082796047,967,5326,5140,1.2165210267613331,680,-635.615523465704,-1.420106529303375,689,3662,3560,15.989999771118164,0.013854082529355417,27.00539970397949,0.0004110712370011283,51.257262258064515,0.0015181333594528142
2023-08-09,7600.7001953125,0.025113056331077667,-0.007781081329347564,0.025113056331077667,0.023597224207380564,1.2959246681074408,1183,-651.6293622141998,-1.5767643319811246,1272,6478,6368,1.523951229592892,948,-367.615523465704,-1.6894085005342585,985,4839,4759,15.960000038146973,-0.0018779181199778247,26.925180435180664,-0.002974910625999446,51.335018580645155,0.0015158321236971046
2023-08-10,7441.5,-0.021167932583583782,0.025113056331077667,0.021167932583583782,-0.022681470437543025,0.022627066748315904,1181,-653.6293622141998,-1.8947371589660549,1208,6532,6320,0.9648200093501641,813,-502.615523465704,-2.0045353902006937,832,4278,4177,15.850000381469728,-0.006916070021043794,26.94700050354004,0.0008100681714522253,51.4127749032258,0.0015135378539592429
2023-08-11,7714.39990234375,0.03601625812800528,-0.021167932583583782,0.03601625812800528,0.034505007609348916,0.6119911770603567,976,-858.6293622141998,-1.56980855806385,985,4987,4900,1.1017543859649122,615,-700.615523465704,-1.6158676690648852,629,3021,2988,14.84000015258789,-0.06584327636934291,27.05120086669922,0.003859406048861873,51.49053122580645,0.0015112505186563655
2023-08-14,7737.39990234375,0.0029770016797075766,0.03601625812800528,0.0029770016797075766,0.0014725718733190106,0.678835395161926,2393,558.3706377858002,-1.353528896401726,2506,12691,12483,1.2342330861909176,1701,385.384476534296,-1.3739528259865297,1799,8632,8413,14.81999969482422,-0.001348648745654453,27.112199783325195,0.002252404453297462,51.723800193548385,0.001504429806388566
2023-08-15,7690.7998046875,-0.0060409173143477065,0.0029770016797075766,0.0060409173143477065,-0.0075430872111435085,0.0789707873863416,968,-866.6293622141998,-2.6792844675150573,986,5169,5080,0.2976750944492879,705,-610.615523465704,-2.274059391361843,716,3441,3375,16.459999084472656,0.1049555403517941,27.055400848388672,-0.0020971560523719212,51.801556516129025,0.001502169896795802
2023-08-16,7662.2998046875,-0.00371260963073956,-0.0060409173143477065,0.00371260963073956,-0.005212526397298054,0.5278218153399574,1541,-293.6293622141998,-1.224026040053779,1581,8957,8616,1.2292348071875632,992,-323.615523465704,-1.1220761852567431,1016,4953,4903,16.780000686645508,0.0192546023319537,27.047889709472656,-0.0002776592287390529,51.87931283870967,0.001499916766558494
2023-08-17,7764.5,0.013249888737404682,-0.00371260963073956,0.013249888737404682,0.011752218352188265,0.2076256499133449,1322,-512.6293622141998,-2.106835926883842,1363,6924,6803,0.6021710234825002,902,-413.615523465704,-2.119574921304737,940,4514,4471,17.889999389648438,0.06405412144418428,27.073659896850582,0.0009523078889256096,51.95706916129032,0.0014976703852164173
2023-08-18,7513.2998046875,-0.032887305646227584,0.013249888737404682,0.032887305646227584,-0.034382736368719656,0.1489330024813892,1513,-321.6293622141998,-2.1154749607327443,1543,8060,7897,0.1916416020262781,1188,-127.61552346570397,-2.4332956367295098,1219,6317,6205,17.299999237060547,-0.03353540600052895,27.125,0.0018945161597322495,52.03482548387097,0.0014954307224920708
2023-08-21,7796.7001953125,0.037025834919959776,-0.032887305646227584,0.037025834919959776,0.03553708317400391,0.7685239377267943,3161,1326.3706377858002,-1.09868318498935,3235,17086,16631,1.0997238999137187,2333,1017.384476534296,-1.0355661890757808,2366,11590,11347,17.1299991607666,-0.0098751940591841,27.138399124145508,0.0004938549605852229,52.2680944516129,0.0014887517459558654
2023-08-22,7771.2998046875,-0.0032631568812972033,0.037025834919959776,0.0032631568812972033,-0.004749695539821379,0.4267777650953086,1740,-94.62936221419977,-1.6622093595042124,1825,8761,8573,1.3178623988226643,1177,-138.61552346570397,-1.318044604699428,1215,5436,5385,16.969999313354492,-0.009384224560183918,27.20549964904785,0.002469479022197652,52.34585077419354,0.001486538658524176
2023-08-23,7602.2001953125,-0.0219997306408934,-0.0032631568812972033,0.0219997306408934,-0.023484062781902345,0.2922699568901439,1307,-527.6293622141998,-1.5430166181324356,1320,6727,6457,1.453577661431065,969,-346.615523465704,-1.4842263556392243,982,4584,4408,15.979999542236328,-0.060109127091726666,27.20490074157715,-2.2014448209392845e-05,52.42360709677419,0.0014843321410089455
2023-08-24,7491.89990234375,-0.014615280891539309,-0.0219997306408934,0.014615280891539309,-0.016097413055736483,0.4406176754446438,1419,-415.6293622141998,-1.282886333328412,1477,7253,7095,1.627084325869463,930,-385.615523465704,-1.0087444195006174,956,4198,4108,17.200000762939453,0.07357151648426023,27.19339942932129,-0.0004228555815568487,52.50136341935484,0.0014821321641971727
2023-08-25,7716.7001953125,0.029564412932487547,-0.014615280891539309,0.029564412932487547,0.02808447423343847,0.7370552903126444,1250,-584.6293622141998,-1.248352168286206,1274,6493,6279,1.2046728971962637,951,-364.615523465704,-0.9977769455262752,976,4494,4351,15.68000030517578,-0.09252339379134868,25.90539932250977,-0.04852286078402242,52.57911974193548,0.0014799386990490748
2023-08-28,7941.7001953125,0.02874054590880992,0.029564412932487547,0.02874054590880992,0.027267148823048294,1.1108666627967723,3178,1343.3706377858002,-0.9185374583890386,3288,17227,16690,1.668215371254886,2363,1047.384476534296,-0.8990216279690366,2442,11515,11294,15.079999923706056,-0.03901667686447267,26.353700637817383,0.017157291759645265,52.812388709677414,0.001473397085761626
2023-08-29,7907.10009765625,-0.004366280347512439,0.02874054590880992,0.004366280347512439,-0.005837509727801208,1.107735408560312,1245,-589.6293622141998,-0.6062352358834292,1279,6425,6322,1.581195840554594,1017,-298.615523465704,-1.113071284424094,1044,4616,4537,14.449999809265137,-0.04267495616173335,26.309499740600582,-0.0016786259580975772,52.89014503225806,0.001471229380288768
