date,weighted_goldstein,event_count,avg_tone,source_count,total_mentions,total_articles
2021-04-22,0.7643957345971566,1600,-1.8151175131771884,1669,8440,8280
2021-04-23,0.7312647121763322,1859,-2.1010403819981733,1995,9346,9229
2021-04-24,-0.49575811471765224,2198,-3.638019404081768,2371,11245,11082
2021-04-25,-0.6819011815252416,1746,-3.786239565178178,1840,9310,9137
2021-04-26,-0.031071107110711055,2181,-3.1843981068267007,2262,11110,10939
2021-04-27,0.0025882104373547116,1712,-3.3350378889120353,1772,9466,9205
2021-04-28,0.33826664820711644,1244,-2.2441036957784943,1329,7223,7100
2021-04-29,0.6334070796460177,1339,-1.8579039944141513,1420,7232,7072
2021-04-30,0.2585923064001344,998,-1.9107040549441492,1038,5953,5828
2021-05-01,-1.1009204625914562,739,-3.472748814134791,760,4237,4097
2021-05-02,-1.1440461268488344,707,-3.0061771848648764,722,3989,3908
2021-05-03,0.594498842798647,991,-2.1066480223727124,1078,5617,5449
2021-05-04,1.2109207305592167,919,-1.6373651426585707,956,5311,5171
2021-05-05,0.9562111407181828,1476,-1.6082426069616926,1539,7881,7780
2021-05-06,0.7242474413004214,1300,-1.6675448526655534,1338,6644,6420
2021-05-07,1.1128549501151188,1027,-1.4303878768684228,1045,5212,5142
2021-05-08,-0.1514937106918239,723,-2.605565358993513,735,3816,3673
2021-05-09,0.3841920374707259,611,-2.769826698886142,629,3416,3344
2021-05-10,0.8972143601966337,1376,-2.5102284968603845,1471,6713,6622
2021-05-11,0.2545894473930691,1265,-2.776421444143004,1337,6406,6323
2021-05-12,0.5761358928324819,1484,-2.6685862576197943,1561,7241,7112
2021-05-13,0.3468612219189588,978,-2.3968013002991952,993,4763,4671
2021-05-14,0.5294529881253649,974,-2.4836197851273676,1031,5137,5012
2021-05-15,0.9384866468842732,614,-2.2657035176007865,637,3370,3254
2021-05-16,0.4286766640357801,647,-2.75656815897296,818,3801,3707
2021-05-17,0.6626176778242682,1482,-3.145641947367398,1570,7648,7396
2021-05-18,0.33246829843703923,1381,-2.4085393536667974,1393,6782,6559
2021-05-19,0.257245700573257,1484,-2.771085961976695,1531,7501,7396
2021-05-20,0.6007588823732324,1035,-2.553587127308786,1082,5798,5777
2021-05-21,0.17449573312645458,1005,-2.637193155567937,1091,5156,5034
2021-05-22,0.5979242636746145,647,-1.9613866065703716,676,3565,3502
2021-05-23,-0.15733665559246948,606,-2.2671709781450735,623,3612,3503
2021-05-24,0.8348388152511863,1074,-1.7353094441334618,1135,6111,5929
2021-05-25,0.5750487329434696,1277,-1.9271870066446253,1329,6669,6426
2021-05-26,0.2523259820813232,1104,-1.7197556117845,1146,5804,5716
2021-05-27,0.3339402985074628,1211,-1.689383090253023,1281,6700,6595
2021-05-28,0.6904444054101532,1027,-1.5026257796138769,1051,5693,5594
2021-05-29,0.8860490824673887,817,-1.4968493235428033,858,4523,4451
2021-05-30,1.0050604384347466,944,-1.5405393633557722,982,4881,4797
2021-05-31,0.9328753434923809,1468,-1.6304246742562878,1553,8006,7784
2021-06-01,0.3762942358213567,1223,-1.7076320123578144,1241,6471,6369
2021-06-02,0.6919708029197079,1174,-1.9146997426204364,1241,6439,6236
2021-06-03,1.0591283863368672,1121,-1.516873284565206,1177,5943,5849
2021-06-04,0.6669533906781356,894,-0.9697199558313389,947,4999,4930
2021-06-05,-0.40305343511450376,796,-2.1385206036086166,819,4716,4668
2021-06-06,0.15211324570273005,839,-2.410531260401898,885,4945,4804
2021-06-07,0.43755102040816324,1125,-1.8430374100179108,1154,5880,5700
2021-06-08,0.5437935581088716,999,-2.0251722561189287,1020,5309,5153
2021-06-09,0.7371209651124883,1101,-1.4307232462277661,1150,6134,6046
2021-06-10,1.0287171736255434,1017,-1.520773096006237,1042,5293,5234
2021-06-11,1.3563601465712796,983,-0.815179292117265,1017,5731,5652
2021-06-12,0.4929436545550287,652,-1.2547057145193294,680,3798,3675
2021-06-13,0.5246373850868232,910,-1.53940594758189,984,4895,4802
2021-06-14,1.2723686878929228,2119,-1.4846685576620535,2279,9862,9742
2021-06-15,1.166173913043478,1652,-0.8369484304978273,1724,8050,7884
2021-06-16,1.2456421261142294,1188,-0.6835088514394475,1209,6058,5933
2021-06-17,1.13125,1545,-0.8432413573266676,1605,8336,8153
2021-06-18,1.2633397068196308,1439,-1.1532067656194027,1504,7845,7650
2021-06-19,1.1229544206479958,902,-0.7739868503822391,935,5463,5293
2021-06-20,0.6077701248385707,847,-1.1994655606303142,874,4646,4586
2021-06-21,0.8484567058180825,1259,-1.1118834557215738,1317,7322,7199
2021-06-22,1.4479454086930712,1245,-0.8946078713231386,1264,6741,6649
2021-06-23,1.0238032691185053,1247,-1.3338915770597817,1297,6852,6615
2021-06-24,1.002482888202926,1348,-1.40242915450405,1400,7451,7237
2021-06-25,1.2926466025442136,1084,-1.2695564315523513,1116,6446,6239
2021-06-26,0.06644051369033196,669,-1.487653058199773,712,4127,4072
2021-06-27,0.2363777570674122,556,-1.828153586806536,577,3219,3161
2021-06-28,0.18600212089077411,819,-1.9112984725698556,836,4715,4615
2021-06-29,0.49057169930511696,1082,-1.686630825243523,1121,6332,6140
2021-06-30,1.4542333743842366,1091,-0.9836410897597261,1133,6496,6371
2021-07-01,-0.11600917431192671,1038,-2.1554778563231842,1089,6540,6345
2021-07-02,0.7691468073494637,923,-2.2998608734386026,958,5497,5389
2021-07-03,0.47578920570264754,658,-1.7463223870613582,688,3928,3857
2021-07-04,0.776418591388651,535,-1.642671747527371,572,3507,3421
2021-07-05,0.5677709689774035,905,-1.313769838094914,925,5222,5120
2021-07-06,0.39885078776645044,947,-1.5479865251886848,1018,5395,5276
2021-07-07,0.5424411909853596,1135,-1.0705371665772732,1184,6079,5980
2021-07-08,0.9751332149200712,1104,-1.4279552855280708,1168,6193,6076
2021-07-09,1.0603356528857966,886,-1.238415485757531,910,4886,4735
2021-07-10,0.6137800252844501,535,-1.111277955757587,557,3164,3086
2021-07-11,0.5236001265422334,542,-2.1556913757958904,557,3161,3099
2021-07-12,0.8879717959352966,935,-1.2461110297739513,953,4822,4771
2021-07-13,1.2002185633105054,1210,-1.3864705371631847,1262,6863,6761
2021-07-14,0.7736571695469411,1135,-1.4805649181339702,1173,6423,6107
2021-07-15,0.6888852512686202,1118,-2.0139948887870673,1170,6109,6028
2021-07-16,-0.9980475799835931,1039,-2.092905680253619,1084,6095,5987
2021-07-17,0.46379160636758315,598,-0.741967809836825,625,3455,3363
2021-07-18,-0.244814912050407,700,-2.4119525956815435,750,3809,3663
2021-07-19,0.27435849410001867,1040,-2.2219039390764532,1117,5339,5232
2021-07-20,-0.013911255782079846,1177,-1.8974766300019443,1221,5837,5788
2021-07-21,0.8453849099961704,1102,-1.8781684398385765,1133,5222,5137
2021-07-22,0.5176657487820377,925,-2.1489052108970914,946,4721,4682
2021-07-23,0.5240016638935109,767,-2.4033414222509752,822,4808,4707
2021-07-24,-0.5251748251748254,536,-2.2084943003971427,556,3432,3359
2021-07-25,-0.5696821515892421,537,-2.8963706491949175,562,3272,3185
2021-07-26,0.06426625145971199,884,-1.7483210181230004,932,5138,4983
2021-07-27,0.9016014234875448,1085,-1.4278904700630055,1134,6182,6026
2021-07-28,0.8048400328137822,1066,-1.844974020535172,1107,6095,6011
2021-07-29,0.5689717925386717,1194,-2.319136329743798,1287,6594,6486
2021-07-30,-0.08430589242402625,1115,-2.456766173836725,1209,7009,6817
2021-07-31,-0.4108108108108108,864,-3.254513473570944,943,6068,5676
2021-08-01,-1.386571030085675,794,-4.133493943969932,848,5019,4860
2021-08-02,-0.8831070889894418,992,-3.437050528478425,1045,5967,5868
2021-08-03,-0.6484676503972754,1066,-2.9557487116706125,1097,6167,6097
2021-08-04,-0.44188857743517873,924,-2.4584092107957116,983,5708,5539
2021-08-05,-0.20511417248537447,923,-2.910829854879278,951,5299,5195
2021-08-06,-0.2808017334777898,878,-2.808353569105616,921,4615,4525
2021-08-07,0.23723723723723725,487,-2.0619437954420676,510,2997,2900
2021-08-08,-0.05249575551782684,501,-2.3664399703945627,524,2945,2859
2021-08-09,0.16755798090040905,670,-2.4925153106852633,692,3665,3596
2021-08-10,0.298067287043665,710,-1.836522017094069,732,4191,4116
2021-08-11,-0.06960154241645239,812,-2.4417726515441083,877,4668,4524
2021-08-12,-0.2565742574257425,901,-3.0892515474139346,928,5050,4984
2021-08-13,0.19318087318087307,881,-2.6841656563711616,946,4810,4713
2021-08-14,-0.8026627935124666,669,-3.782478664153238,732,4131,4011
2021-08-15,-0.26464850319542566,511,-2.35891957084705,538,2973,2902
2021-08-16,0.28990242795552534,782,-1.7999655888159651,813,4407,4330
2021-08-17,0.6325024154589373,903,-1.748956113161421,955,5175,5130
2021-08-18,1.458492688413948,965,-1.249903832066316,1012,5334,5221
2021-08-19,1.2840102974828378,1293,-1.089909937759224,1354,6992,6798
2021-08-20,1.1195608473790009,1193,-2.0438233888900106,1246,6467,6315
2021-08-21,0.7178578421774034,934,-1.6870281561954548,984,5107,5034
2021-08-22,1.0328559903186767,891,-1.6761311764169189,942,4958,4866
2021-08-23,0.4128566796368352,1078,-2.055671718005156,1111,6168,5941
2021-08-24,0.9970770770770768,975,-1.7757342961562403,1030,4995,4907
2021-08-25,1.5865190839694654,1215,-1.6210866600588176,1301,6550,6462
2021-08-26,1.2408634361233477,1048,-1.820181775191438,1114,5675,5632
2021-08-27,1.5484182898190362,1350,-1.405214241856864,1405,7239,7094
2021-08-28,1.4725754412602012,897,-1.53924256342099,940,5269,5111
2021-08-29,1.7354937163375221,988,-1.7563358956599993,1049,5570,5477
2021-08-30,1.3947582008792696,1051,-1.0584753040893211,1109,5914,5845
2021-08-31,1.7305197827773466,1193,-1.0049942060766084,1257,6445,6212
2021-09-01,0.9319633774160732,933,-1.308624071113836,976,4915,4853
2021-09-02,0.8752129323831044,1059,-1.4551126411541482,1148,5753,5681
2021-09-03,1.0655340883855207,833,-1.5090726499911937,863,4503,4388
2021-09-04,0.5504950495049505,600,-1.1412090637567232,626,3535,3445
2021-09-05,0.6406617647058823,433,-1.158357029024735,458,2720,2614
2021-09-06,0.8602024612941643,906,-0.9541200209295612,937,5038,4939
2021-09-07,1.1664373088685016,1231,-1.1383894238476628,1339,6540,6390
2021-09-08,0.5191092219552764,1034,-1.434333810485403,1066,5411,5316
2021-09-09,0.8021988006541885,979,-1.5756867722513204,1016,5503,5410
2021-09-10,0.8485984848484848,867,-1.298357511327336,917,5280,5127
2021-09-11,-0.045587044534412965,608,-0.9214116719400043,634,3705,3590
2021-09-12,0.10752604166666672,665,-1.4293069011126494,691,3840,3780
2021-09-13,0.4930337927128563,945,-0.7542203980583392,964,5297,5054
2021-09-14,0.5138430784607697,1112,-1.1544832516685635,1160,6003,5853
2021-09-15,0.692051683633516,926,-1.2798026417817026,940,5108,5010
2021-09-16,0.7262404195240018,808,-1.3567123247272064,854,4958,4839
2021-09-17,0.857734616706772,1075,-1.7148347703312776,1141,5818,5675
2021-09-18,0.16976236001092593,613,-1.1167512209186723,625,3661,3559
2021-09-19,1.5406718924972,819,-1.0743973382282346,851,4465,4350
2021-09-20,1.2664170411050093,1111,-1.2369481027478229,1143,6009,5901
2021-09-21,0.9745475113122172,1088,-1.0557822873699256,1133,6188,6078
2021-09-22,0.8937061994609165,1412,-1.0662227986134403,1483,7420,7234
2021-09-23,0.8180823056671748,1267,-1.3378860809911994,1305,7217,6960
2021-09-24,0.657868348698043,1101,-1.5136689963714638,1136,6183,5920
2021-09-25,1.3577867280398928,1011,-1.5597687689174446,1074,5214,5107
2021-09-26,0.6038199585430855,1383,-1.8252842580688609,1419,6754,6576
2021-09-27,0.6453257790368273,1855,-1.6969978052784622,1909,9178,8836
2021-09-28,0.5237142062830136,1422,-1.6364179133143608,1459,7194,6994
2021-09-29,1.878421312284164,1988,-1.2698041737324357,2097,10135,9913
2021-09-30,1.1335647875720842,1712,-1.3141677117407786,1796,8497,8304
2021-10-01,1.2664949928469238,1297,-1.5372350294363286,1388,6990,6851
2021-10-02,1.4744324970131426,895,-1.600435266640881,1010,5022,4894
2021-10-03,-0.022730799069045862,646,-1.7512403493175144,667,3867,3658
2021-10-04,1.005287356321839,947,-1.059940729225972,994,5655,5483
2021-10-05,0.7371174914998111,988,-1.586690530393361,1008,5294,5188
2021-10-06,1.0552740599107713,1068,-1.3050644873037194,1099,6276,5982
2021-10-07,0.3544158785133875,1296,-1.7181040418390472,1348,7507,7336
2021-10-08,0.5531781818181818,1198,-1.3482765712385179,1236,6875,6722
2021-10-09,0.05924236414121379,784,-1.687698254377279,837,5042,4876
2021-10-10,0.2720347648261759,617,-1.311618541628905,627,3912,3789
2021-10-11,0.014283308068047847,1096,-1.9576790374217115,1141,5937,5850
2021-10-12,0.29592426187419757,1068,-1.7437570149618997,1167,6232,6046
2021-10-13,0.8895392278953922,1171,-1.4959286755329495,1261,6424,6300
2021-10-14,0.9226533166458074,1199,-0.8029466071227989,1295,7191,6920
2021-10-15,0.6835978072706289,1253,-1.3129815860559524,1311,6932,6713
2021-10-16,1.0499248120300753,1131,-1.2463809804778587,1211,5985,5833
2021-10-17,1.2439883833494676,928,-1.2572055242071363,963,5165,4986
2021-10-18,1.3910936476751796,1185,-0.9060270307558145,1225,6108,5928
2021-10-19,0.979140422378659,1454,-1.3114865438369572,1510,8097,7853
2021-10-20,0.898444028238006,1151,-0.6478913432927651,1211,6941,6394
2021-10-21,0.27694152581087256,1628,-1.6529296355025536,1671,8756,8540
2021-10-22,0.8690288713910761,1129,-1.6428750798277194,1160,6477,6138
2021-10-23,-0.10603559453185452,1349,-1.6871976333946932,1439,7754,7502
2021-10-24,0.36369143060751835,954,-1.2772755421865671,1002,5613,5400
2021-10-25,0.09389302640487476,1357,-1.3730779227437093,1415,7385,7298
2021-10-26,0.9235205616850554,1444,-1.1834962870349484,1509,7976,7762
2021-10-27,1.2458126371722307,1607,-1.214795989335434,1664,8657,8427
2021-10-28,0.9925080520935442,1309,-1.1406299976560748,1336,7141,7011
2021-10-29,0.7128258875933444,1415,-0.45231893208237417,1459,7633,7443
2021-10-30,0.8164461632403827,763,-1.1630756982572539,801,4913,4691
2021-10-31,0.7815598235141448,1512,-1.5647547159894373,1563,7706,7590
2021-11-01,0.6694416114227434,1598,-1.0525984853276071,1664,7844,7737
2021-11-02,0.4821066194234175,1164,-1.625464860725632,1200,6209,6107
2021-11-03,0.5155950514026834,984,-1.0728799675113654,1021,5739,5602
2021-11-04,0.22614093372967298,893,-1.5009719975881988,962,5719,5579
2021-11-05,0.9339417858904786,1019,-1.3144265706810283,1107,6081,5875
2021-11-06,0.5744610281923714,735,-1.448826951892612,776,4221,4135
2021-11-07,0.11483061480552068,588,-1.4023471963124277,666,3985,3880
2021-11-08,0.7469500924214421,1131,-1.3127826875015258,1174,6492,6283
2021-11-09,0.80985,1080,-1.2030129489674999,1135,6000,5887
2021-11-10,0.2222712741665399,1231,-1.6595218133751943,1395,6569,6401
2021-11-11,0.6753344590206519,1351,-1.9872653765668349,1449,7699,7571
2021-11-12,0.36542956735698173,1758,-2.2925974806098983,1812,9754,9431
2021-11-13,0.6176775271512113,967,-2.153783895213683,1053,5985,5851
2021-11-14,0.16332940714566166,885,-2.140588861629396,939,5094,4940
2021-11-15,0.22634578079534434,1572,-1.829114318592975,1655,8248,7933
2021-11-16,0.28000245218244235,1522,-2.413277182132377,1598,8156,7989
2021-11-17,0.789138877728673,1408,-1.5782531193871194,1497,7467,7358
2021-11-18,1.2218033913840516,1726,-1.1029728292348635,1794,8728,8419
2021-11-19,0.7846303772796883,1323,-1.5650042014929766,1411,7183,7022
2021-11-20,1.1440929786724179,669,-1.1151810519043819,713,4173,4036
2021-11-21,0.6449670743179682,738,-1.053225155159648,792,4252,4165
2021-11-22,1.0418259385665531,981,-0.9794557479202917,1052,5860,5695
2021-11-23,1.080586175593308,1342,-1.6966431795733978,1399,7711,7601
2021-11-24,1.0948275862068964,1354,-0.3766879875440028,1424,7888,7678
2021-11-25,0.6634721525338682,1279,-0.7614436041024844,1345,7972,7849
2021-11-26,0.29357894736842094,1032,-2.062289561988407,1116,6650,6419
2021-11-27,0.668025579536371,612,-0.9858330653649382,647,3753,3636
2021-11-28,0.9916936353829559,590,-1.2282728567985162,626,3708,3623
2021-11-29,1.1230815347721825,1255,-1.3100266163070444,1307,6672,6424
2021-11-30,0.5727901326854793,963,-1.6466315601327461,1001,5351,5189
2021-12-01,1.20037647902474,979,-0.9752557806800639,1029,5578,5493
2021-12-02,0.8990662139219016,982,-1.2736533673580788,1055,5890,5747
2021-12-03,1.0439498240783234,1096,-1.580568325689414,1179,6537,6397
2021-12-04,0.7977374719521315,807,-1.6879557318015779,886,5348,5235
2021-12-05,0.5501600590987443,647,-0.8517527295073677,705,4061,3931
2021-12-06,1.1875725247988023,1017,-0.7640036241724332,1062,5343,5176
2021-12-07,0.136084722005918,1249,-1.4818995567554847,1297,6421,6304
2021-12-08,0.4038768866528558,1321,-1.9002683242225158,1377,6758,6633
2021-12-09,0.4230821684282305,1065,-1.3378768595059907,1136,5866,5748
2021-12-10,-0.12461882496442371,771,-1.605187164811657,824,4919,4658
2021-12-11,0.1782254697286012,716,-1.1792396573744768,766,4790,4574
2021-12-12,0.7573380035026273,448,-1.2930109105663639,473,2855,2711
2021-12-13,1.1309410234171726,778,-0.7570062788647468,813,4612,4452
2021-12-14,1.5468512898330804,949,-0.6777820781577337,984,5272,5208
2021-12-15,0.9743847027641042,926,-0.8691935298778718,993,5282,5137
2021-12-16,0.9654920084729444,906,-0.4551749914759908,948,5193,4924
2021-12-17,1.0595942228335626,1004,-0.8436612168822024,1075,5816,5568
2021-12-18,1.2924274457044014,828,-0.4309637768945612,889,5203,4999
2021-12-19,0.9337559429477019,705,-0.8766180567443573,749,4417,4337
2021-12-20,0.7222314461231945,1089,-1.3399791987357192,1133,6023,5782
2021-12-21,1.3064628099173552,1073,-1.015440415137976,1122,6050,5959
2021-12-22,0.836553799849511,1084,-0.6992701686767964,1155,6645,6425
2021-12-23,1.091533763148965,963,-0.9128799510079091,1042,5894,5648
2021-12-24,1.294949494949495,957,-0.929008365292507,1050,5643,5485
2021-12-25,0.8766355140186916,662,-0.9169485802093433,712,4066,3970
2021-12-26,0.9800118273211115,539,-1.127931523063527,585,3382,3255
2021-12-27,1.4205916764165134,1054,-0.93087585413964,1097,5983,5769
2021-12-28,-0.0630928744760644,698,-1.6354735482071385,743,4533,4375
2021-12-29,-0.5131613467424574,685,-2.2037751388751103,719,4574,4365
2021-12-30,0.539477052477601,1038,-1.5212822173496667,1090,5469,5319
2021-12-31,0.9288580629180084,645,-0.8278842642357079,685,4037,3870
2022-01-01,0.13512906846240177,425,-1.687700819903121,442,2673,2495
2022-01-02,-0.11870736086175945,409,-1.388657634236486,443,2785,2687
2022-01-03,0.3285496570993142,729,-1.998550860248148,757,3937,3863
2022-01-04,0.3932779860739154,677,-1.8030616090930054,713,3734,3574
2022-01-05,0.5144294534644409,779,-1.6742916648415807,823,4373,4230
2022-01-06,1.2586183465458665,812,-1.6269307064567753,861,4415,4307
2022-01-07,0.7128211284513808,708,-1.1726245399886386,766,4165,4098
2022-01-08,1.0595761178599123,614,-1.9551131911724848,662,3869,3701
2022-01-09,0.30865197666882693,530,-1.6518506015480692,563,3086,3023
2022-01-10,0.9101195952161915,724,-1.640968232906435,787,4348,4228
2022-01-11,0.8901622718052736,790,-1.1913689776064318,840,4930,4800
2022-01-12,0.6614852809991082,753,-1.7925843352460125,789,4484,4367
2022-01-13,0.8200037993920972,918,-1.3857056224772044,988,5264,5134
2022-01-14,1.2978913457314396,1239,-0.17935956511658369,1312,6829,6629
2022-01-15,1.4353854843264617,616,-0.6846038751767463,645,3541,3491
2022-01-16,0.7200858632321374,541,-0.7543936755016212,583,3261,3145
2022-01-17,1.4269196025293585,968,-1.3577452042369271,1028,5535,5276
2022-01-18,1.2938818249813016,1267,-1.555350672866973,1325,6685,6483
2022-01-19,1.4262462773533602,1411,-1.3801770606675459,1509,7723,7568
2022-01-20,1.271701315231226,1306,-0.5440894625308433,1360,7071,6820
2022-01-21,1.5689962476547845,1207,-1.060701129595527,1288,6396,6232
2022-01-22,0.4378384855020369,814,-1.9169305143699726,845,4173,4048
2022-01-23,0.08864335664335667,621,-1.8526026785678293,656,3575,3495
2022-01-24,0.08131197559115179,931,-1.9090048163213416,965,5244,5104
2022-01-25,0.03399286409341553,950,-1.95678575821062,1101,6166,5869
2022-01-26,1.0827553889409558,984,-1.3886949580023478,1036,5335,5206
2022-01-27,1.3693148595398499,1504,-0.8869831068103269,1577,7867,7640
2022-01-28,1.0252913328477786,977,-1.2171001358497897,1055,5492,5293
2022-01-29,0.5523149359142036,582,-1.2237818003973358,617,3823,3709
2022-01-30,0.18398255813953468,572,-1.008463312250855,591,3440,3257
2022-01-31,1.0646427953641238,1138,-1.1492291440490952,1170,5781,5659
2022-02-01,1.1677442023893183,1119,-1.0382808524792886,1163,5692,5585
2022-02-02,-0.0932713906473351,1790,-2.4123895184105164,1922,9794,9576
2022-02-03,1.7380900184969512,2898,-1.1640381715089738,3072,14597,14278
2022-02-04,1.8391442451420028,2097,-1.197294281354268,2257,10704,10323
2022-02-05,1.1343901964598329,951,-1.757656003179652,1108,5141,5031
2022-02-06,0.5709951144253022,686,-1.7833791783332777,724,3889,3715
2022-02-07,0.6309063645451517,1048,-1.1773521814950767,1095,6002,5914
2022-02-08,1.0294427454977917,1177,-1.5808413094156337,1217,5886,5774
2022-02-09,0.5608848080133557,1081,-1.144769202394334,1125,5990,5736
2022-02-10,0.7901871706341996,1028,-1.7515621847341174,1077,5503,5365
2022-02-11,-0.18330808845804308,1258,-1.9502183366230967,1328,6602,6432
2022-02-12,0.9532521315468943,609,-1.3553585795565715,663,4105,3848
2022-02-13,0.5972765536023767,689,-0.8237120555428692,740,4039,3960
2022-02-14,1.0782255274991355,1063,-0.7418669851552981,1100,5782,5570
2022-02-15,0.9136321483771251,1267,-0.6404428884732495,1318,6470,6293
2022-02-16,1.2793349168646082,1367,-1.0199490106741624,1439,7157,6966
2022-02-17,0.912568093385214,1042,-1.0953717868055204,1075,5140,4964
2022-02-18,0.5946083995459704,946,-1.1559565803617637,995,5286,5150
2022-02-19,0.4752505782575173,630,-1.65703126211967,690,3891,3790
2022-02-20,0.927832512315271,685,-0.8207977736772377,697,3654,3549
2022-02-21,0.5155897056100722,934,-1.4572314753117845,986,5401,5057
2022-02-22,1.2059779367918904,1306,-1.7829762728147063,1444,6708,6626
2022-02-23,1.121845825553481,1411,-1.5880337244699547,1541,7498,7270
2022-02-24,0.5693772636990303,1694,-2.3972750971864842,1799,8559,8308
2022-02-25,0.44199740222254286,1262,-2.0558632346003756,1352,6929,6784
2022-02-26,1.0318097591105622,1465,-1.948637952319935,1592,8095,7877
2022-02-27,0.9831501831501829,967,-2.345393290455133,1012,4914,4799
2022-02-28,0.872975503198627,1249,-2.1562884906943283,1310,6409,6299
2022-03-01,0.615685524974516,1445,-1.9460642635255123,1525,7848,7560
2022-03-02,0.5365182591295647,1371,-2.0424407553359245,1510,7996,7511
