date,bist100_close
2023-10-27,7706.39990234375
2023-10-30,7712.89990234375
2023-10-31,7514.10009765625
2023-11-01,7528.60009765625
2023-11-02,7663.60009765625
2023-11-03,7706.0
2023-11-06,7868.0
2023-11-07,7844.7998046875
2023-11-08,7860.89990234375
2023-11-09,7841.5
2023-11-10,7771.2998046875
2023-11-13,7568.2998046875
2023-11-14,7671.10009765625
2023-11-15,7665.89990234375
2023-11-16,7780.7001953125
2023-11-17,7853.39990234375
2023-11-20,7946.39990234375
2023-11-21,8046.60009765625
2023-11-22,7987.0
2023-11-23,7898.60009765625
2023-11-24,7960.0
2023-11-27,8107.2001953125
2023-11-28,8093.5
2023-11-29,8009.2998046875
2023-11-30,7948.60009765625
2023-12-01,8026.2998046875
2023-12-04,8087.2001953125
2023-12-05,8057.39990234375
2023-12-06,7855.10009765625
2023-12-07,7978.7998046875
2023-12-08,7913.7998046875
2023-12-11,7728.39990234375
2023-12-12,7748.89990234375
2023-12-13,7529.2998046875
2023-12-14,7813.39990234375
2023-12-15,7993.89990234375
2023-12-18,7790.39990234375
2023-12-19,7725.89990234375
2023-12-20,7662.89990234375
2023-12-21,7765.0
2023-12-22,7557.60009765625
2023-12-26,7299.2998046875
2023-12-27,7260.39990234375
2023-12-28,7396.2998046875
2023-12-29,7470.2001953125
2024-01-02,7624.2998046875
2024-01-03,7412.0
2024-01-04,7547.7998046875
2024-01-05,7628.7001953125
2024-01-08,7818.89990234375
2024-01-09,7736.2998046875
2024-01-10,7874.2001953125
2024-01-11,7896.0
2024-01-12,7986.5
2024-01-15,8044.0
2024-01-16,8032.2001953125
2024-01-17,8024.39990234375
2024-01-18,8016.10009765625
2024-01-19,7996.7001953125
2024-01-22,8010.10009765625
2024-01-23,7950.10009765625
2024-01-24,8090.89990234375
2024-01-25,8169.89990234375
2024-01-26,8346.2998046875
2024-01-29,8471.7001953125
2024-01-30,8474.2998046875
2024-01-31,8496.7001953125
2024-02-01,8646.099609375
2024-02-02,8665.7001953125
2024-02-05,8776.7001953125
2024-02-06,8869.099609375
2024-02-07,8843.0
2024-02-08,8949.7998046875
2024-02-09,9046.0
2024-02-12,9174.599609375
2024-02-13,8994.0
2024-02-14,9072.099609375
2024-02-15,9242.2001953125
2024-02-16,9250.400390625
2024-02-19,9196.400390625
2024-02-20,9345.0
2024-02-21,9312.099609375
2024-02-22,9347.2001953125
2024-02-23,9374.2001953125
2024-02-26,9334.099609375
2024-02-27,9179.5
2024-02-28,9062.400390625
2024-02-29,9193.7001953125
2024-03-01,9097.2001953125
2024-03-04,8907.7001953125
2024-03-05,8860.5
2024-03-06,8744.599609375
2024-03-07,9054.2001953125
2024-03-08,9155.2998046875
2024-03-11,9131.7998046875
2024-03-12,9069.0
2024-03-13,8910.2001953125
2024-03-14,8883.5
2024-03-15,8828.7001953125
2024-03-18,8718.099609375
2024-03-19,8929.900390625
2024-03-20,8955.099609375
2024-03-21,9140.7001953125
2024-03-22,9111.5
2024-03-25,9029.400390625
2024-03-26,8807.400390625
2024-03-27,8806.7001953125
2024-03-28,9080.0
2024-03-29,9142.400390625
2024-04-01,9157.5
2024-04-02,9040.900390625
2024-04-03,8945.7998046875
2024-04-04,9129.0
2024-04-05,9618.7998046875
2024-04-08,9756.7001953125
2024-04-09,9814.2001953125
2024-04-15,9679.7998046875
2024-04-16,9548.099609375
2024-04-17,9530.5
2024-04-18,9524.599609375
2024-04-19,9693.5
2024-04-22,9645.0
2024-04-24,9722.099609375
2024-04-25,9716.7998046875
2024-04-26,9915.599609375
2024-04-29,10082.7998046875
2024-04-30,10045.7001953125
2024-05-02,10208.7001953125
2024-05-03,10276.900390625
2024-05-06,10267.099609375
2024-05-07,10336.5
2024-05-08,10247.7998046875
2024-05-09,10268.599609375
2024-05-10,10218.599609375
2024-05-13,10056.0
2024-05-14,10173.400390625
2024-05-15,10158.599609375
2024-05-16,10320.0
2024-05-17,10643.599609375
2024-05-20,10739.599609375
2024-05-21,10895.2998046875
2024-05-22,10899.2998046875
2024-05-23,10792.5
2024-05-24,10676.7001953125
2024-05-27,10657.0
2024-05-28,10677.5
2024-05-29,10479.2001953125
2024-05-30,10481.2998046875
2024-05-31,10400.5
2024-06-03,10556.7998046875
2024-06-04,10364.599609375
2024-06-05,10351.0
2024-06-06,10279.7001953125
2024-06-07,10139.0
2024-06-10,9997.900390625
2024-06-11,10051.400390625
2024-06-12,10165.5
2024-06-13,10391.900390625
2024-06-14,10471.2998046875
2024-06-20,10739.900390625
2024-06-21,10771.400390625
2024-06-24,10767.900390625
2024-06-25,10680.0
2024-06-26,10486.7001953125
2024-06-27,10680.900390625
2024-06-28,10647.900390625
2024-07-01,10343.2998046875
2024-07-02,10446.2001953125
2024-07-03,10682.2001953125
2024-07-04,10872.599609375
2024-07-05,10851.7998046875
2024-07-08,10864.099609375
2024-07-09,10796.599609375
2024-07-10,10743.2998046875
2024-07-11,11024.2998046875
2024-07-12,11064.900390625
2024-07-16,11139.2998046875
2024-07-17,11134.099609375
2024-07-18,11139.5
2024-07-19,11156.2001953125
2024-07-22,11172.7998046875
2024-07-23,11089.5
2024-07-24,10991.599609375
2024-07-25,10871.5
2024-07-26,10891.400390625
2024-07-29,10733.7998046875
2024-07-30,10691.7001953125
2024-07-31,10638.599609375
2024-08-01,10798.099609375
2024-08-02,10473.5
2024-08-05,9893.400390625
2024-08-06,9881.2001953125
2024-08-07,10024.2998046875
2024-08-08,10098.5
2024-08-09,9907.400390625
2024-08-12,9828.599609375
2024-08-13,9920.599609375
2024-08-14,9830.900390625
2024-08-15,9983.0
2024-08-16,9822.0
2024-08-19,10054.2001953125
2024-08-20,9982.2998046875
2024-08-21,9904.7998046875
2024-08-22,9921.400390625
2024-08-23,9668.099609375
2024-08-26,9565.7998046875
2024-08-27,9748.7998046875
2024-08-28,9757.2001953125
2024-08-29,9833.2001953125
2024-09-02,10110.2001953125
2024-09-03,10021.7998046875
2024-09-04,9984.900390625
2024-09-05,9936.7998046875
2024-09-06,9771.2001953125
2024-09-09,9699.599609375
2024-09-10,9624.0
2024-09-11,9419.7001953125
2024-09-12,9521.0
2024-09-13,9685.5
2024-09-16,9577.5
2024-09-17,9758.099609375
2024-09-18,9774.5
2024-09-19,9975.599609375
2024-09-20,9900.2998046875
2024-09-23,9887.7998046875
2024-09-24,10029.7001953125
2024-09-25,9891.0
2024-09-26,9829.2001953125
2024-09-27,9777.5
2024-09-30,9665.7998046875
2024-10-01,9351.2001953125
2024-10-02,9012.900390625
2024-10-03,8898.2001953125
2024-10-04,9109.2998046875
2024-10-07,9031.599609375
2024-10-08,9044.900390625
2024-10-09,9132.2998046875
2024-10-10,8964.099609375
2024-10-11,8876.2001953125
2024-10-14,8699.2001953125
2024-10-15,8860.2998046875
2024-10-16,8956.0
2024-10-17,9002.2998046875
2024-10-18,8793.599609375
2024-10-21,8654.400390625
2024-10-22,8838.599609375
2024-10-23,8714.7001953125
2024-10-24,8872.900390625
2024-10-25,8908.5
2024-10-28,8945.7998046875
2024-10-30,9006.599609375
2024-10-31,8863.900390625
2024-11-01,8885.0
2024-11-04,8663.900390625
2024-11-05,8618.599609375
2024-11-06,8862.2998046875
2024-11-07,8946.099609375
2024-11-08,9184.7998046875
2024-11-11,9276.7998046875
2024-11-12,9226.900390625
2024-11-13,9300.2998046875
2024-11-14,9420.400390625
2024-11-15,9389.599609375
2024-11-18,9395.400390625
2024-11-19,9232.900390625
2024-11-20,9031.7998046875
2024-11-21,9367.7998046875
2024-11-22,9549.900390625
2024-11-25,9660.0
2024-11-26,9636.099609375
2024-11-27,9639.7998046875
2024-11-28,9640.099609375
2024-11-29,9652.0
2024-12-02,9681.099609375
2024-12-03,9827.2001953125
2024-12-04,9886.099609375
2024-12-05,9936.0
2024-12-06,10081.0
2024-12-09,10257.400390625
2024-12-10,10099.0
2024-12-11,10058.5
2024-12-12,10058.599609375
2024-12-13,10125.5
2024-12-16,9997.7001953125
2024-12-17,10011.2998046875
2024-12-18,9915.7998046875
2024-12-19,9765.099609375
2024-12-20,9724.5
2024-12-23,9626.599609375
2024-12-24,9672.7998046875
2024-12-26,9949.0
2024-12-27,10025.5
2024-12-30,9889.7001953125
2024-12-31,9830.599609375
2025-01-02,9961.2998046875
2025-01-03,10075.2001953125
2025-01-06,10085.5
2025-01-07,9972.0
2025-01-08,9890.7998046875
2025-01-09,10000.7001953125
2025-01-10,9910.599609375
2025-01-13,9733.2001953125
2025-01-14,9715.900390625
2025-01-15,9739.7001953125
2025-01-16,9866.7001953125
2025-01-17,9977.900390625
2025-01-20,10029.2998046875
2025-01-21,9999.599609375
2025-01-22,10105.400390625
2025-01-23,10112.7998046875
2025-01-24,10104.900390625
2025-01-27,9997.900390625
2025-01-28,10121.7998046875
2025-01-29,10077.0
2025-01-30,10082.099609375
2025-01-31,10004.400390625
2025-02-03,9774.400390625
2025-02-04,9807.099609375
2025-02-05,9719.7998046875
2025-02-06,9842.2001953125
2025-02-07,9951.7001953125
2025-02-10,9845.900390625
2025-02-11,9882.7998046875
2025-02-12,9779.599609375
2025-02-13,9914.7001953125
2025-02-14,9877.599609375
2025-02-17,9836.5
2025-02-18,9916.900390625
2025-02-19,9763.7001953125
2025-02-20,9807.5
2025-02-21,9602.2001953125
2025-02-24,9574.7998046875
2025-02-25,9451.599609375
2025-02-26,9573.2001953125
2025-02-27,9741.099609375
2025-02-28,9658.7001953125
2025-03-03,9911.099609375
2025-03-04,9898.0
2025-03-05,10188.900390625
2025-03-06,10459.099609375
2025-03-07,10507.099609375
2025-03-10,10422.2001953125
2025-03-11,10438.2998046875
2025-03-12,10580.2998046875
2025-03-13,10727.599609375
2025-03-14,10840.599609375
2025-03-17,10862.099609375
2025-03-18,10802.2001953125
2025-03-19,9860.2998046875
2025-03-20,9810.900390625
2025-03-21,9044.599609375
2025-03-24,9299.400390625
2025-03-25,9715.599609375
2025-03-26,9649.5
2025-03-27,9612.7998046875
2025-03-28,9659.5
2025-04-02,9523.2998046875
2025-04-03,9484.2998046875
2025-04-04,9379.7998046875
2025-04-07,9407.2001953125
2025-04-08,9477.099609375
2025-04-09,9275.5
2025-04-10,9338.599609375
2025-04-11,9381.0
2025-04-14,9423.599609375
2025-04-15,9393.7998046875
2025-04-16,9266.099609375
2025-04-17,9396.0
2025-04-18,9317.2001953125
2025-04-21,9321.599609375
2025-04-22,9312.099609375
2025-04-24,9490.900390625
2025-04-25,9432.599609375
2025-04-28,9307.0
2025-04-29,9224.7998046875
2025-04-30,9078.400390625
2025-05-02,9167.599609375
2025-05-05,9112.2001953125
2025-05-06,9134.7001953125
2025-05-07,9074.599609375
2025-05-08,9279.2001953125
2025-05-09,9390.5
2025-05-12,9747.099609375
2025-05-13,9700.2001953125
2025-05-14,9701.599609375
2025-05-15,9541.2998046875
2025-05-16,9668.400390625
2025-05-20,9514.0
2025-05-21,9398.900390625
2025-05-22,9475.2001953125
2025-05-23,9356.0
2025-05-26,9345.2001953125
2025-05-27,9213.599609375
2025-05-28,9177.7001953125
2025-05-29,9170.599609375
2025-05-30,9019.599609375
2025-06-02,9008.900390625
2025-06-03,9277.0
2025-06-04,9475.0
2025-06-05,9486.599609375
2025-06-10,9659.2998046875
2025-06-11,9686.099609375
2025-06-12,9520.2001953125
2025-06-13,9311.900390625
2025-06-16,9350.0
2025-06-17,9339.599609375
2025-06-18,9196.099609375
2025-06-19,9102.0
2025-06-20,9203.400390625
2025-06-23,9141.2998046875
2025-06-24,9448.900390625
2025-06-25,9418.5
2025-06-26,9301.099609375
2025-06-27,9404.900390625
2025-06-30,9948.5
2025-07-01,10080.400390625
2025-07-02,10189.0
2025-07-03,10228.400390625
2025-07-04,10275.7998046875
2025-07-07,10107.7001953125
2025-07-08,9998.2001953125
2025-07-09,10167.2998046875
2025-07-10,10331.2998046875
2025-07-11,10358.5
2025-07-14,10225.5
2025-07-16,10121.5
2025-07-17,10370.7001953125
2025-07-18,10366.2001953125
2025-07-21,10616.2001953125
2025-07-22,10616.099609375
2025-07-23,10592.0
2025-07-24,10689.099609375
2025-07-25,10642.599609375
2025-07-28,10542.099609375
2025-07-29,10487.2998046875
2025-07-30,10619.0
2025-07-31,10743.2001953125
2025-08-01,10747.0
2025-08-04,10853.5
2025-08-05,10850.0
2025-08-06,10901.0
2025-08-07,10956.099609375
2025-08-08,10972.599609375
2025-08-11,11038.2998046875
2025-08-12,10954.5
2025-08-13,10950.0
2025-08-14,10824.599609375
2025-08-15,10870.599609375
2025-08-18,10929.7998046875
2025-08-19,10962.0
2025-08-20,11134.7001953125
2025-08-21,11313.900390625
2025-08-22,11372.2998046875
2025-08-25,11477.7998046875
2025-08-26,11529.7998046875
2025-08-27,11359.0
2025-08-28,11368.7998046875
2025-08-29,11288.099609375
2025-09-01,11280.0
2025-09-02,10877.5
2025-09-03,10737.7001953125
2025-09-04,10828.900390625
2025-09-05,10729.5
2025-09-08,10449.400390625
2025-09-09,10486.099609375
2025-09-10,10586.2998046875
2025-09-11,10382.900390625
2025-09-12,10372.0
2025-09-15,11000.2998046875
2025-09-16,11183.0
2025-09-17,11165.900390625
2025-09-18,11048.099609375
2025-09-19,11294.5
2025-09-22,11468.099609375
2025-09-23,11331.7998046875
2025-09-24,11366.900390625
2025-09-25,11377.599609375
2025-09-26,11151.2001953125
2025-09-29,11048.099609375
2025-09-30,11012.099609375
2025-10-01,11220.2001953125
2025-10-02,11082.599609375
2025-10-03,10858.5
2025-10-06,10734.900390625
2025-10-07,10814.099609375
2025-10-08,10756.2998046875
2025-10-09,10727.0
2025-10-10,10720.400390625
2025-10-13,10556.2001953125
2025-10-14,10316.400390625
2025-10-15,10464.5
2025-10-16,10370.7998046875
2025-10-17,10208.7998046875
2025-10-20,10484.400390625
2025-10-21,10467.2001953125
2025-10-22,10551.2998046875
2025-10-23,10608.2998046875
2025-10-24,10941.7998046875
2025-10-27,10853.400390625
2025-10-28,10871.099609375
2025-10-30,10837.2998046875
2025-10-31,10971.5
2025-11-03,11060.400390625
2025-11-04,10914.099609375
2025-11-05,10970.400390625
2025-11-06,11073.2998046875
2025-11-07,10924.5
2025-11-10,10789.0
2025-11-11,10576.5
2025-11-12,10640.900390625
2025-11-13,10628.599609375
2025-11-14,10565.7001953125
2025-11-17,10698.099609375
2025-11-18,10728.599609375
2025-11-19,10903.900390625
2025-11-20,10979.7001953125
2025-11-21,10922.900390625
2025-11-24,10888.0
2025-11-25,10857.2001953125
2025-11-26,10914.7001953125
2025-11-27,10945.5
2025-11-28,10898.7001953125
2025-12-01,11116.5
2025-12-02,11123.5
2025-12-03,11036.7998046875
2025-12-04,10918.5
2025-12-05,11007.400390625
2025-12-08,11189.5
2025-12-09,11238.400390625
2025-12-10,11193.900390625
2025-12-11,11233.7001953125
2025-12-12,11311.2998046875
2025-12-15,11456.2998046875
2025-12-16,11348.7998046875
2025-12-17,11286.7998046875
2025-12-18,11335.099609375
2025-12-19,11341.900390625
2025-12-22,11311.099609375
2025-12-23,11290.400390625
2025-12-24,11340.099609375
2025-12-26,11294.400390625
2025-12-29,11150.900390625
2025-12-30,11220.2001953125
2025-12-31,11261.5
2026-01-02,11498.400390625
2026-01-05,11702.0
2026-01-06,12023.7998046875
2026-01-07,12028.7998046875
2026-01-08,12088.0
2026-01-09,12201.0
2026-01-12,12254.7998046875
2026-01-13,12385.599609375
2026-01-14,12369.900390625
2026-01-15,12456.7001953125
2026-01-16,12668.5
2026-01-19,12747.900390625
2026-01-20,12805.7998046875
2026-01-21,12728.2001953125
2026-01-22,12851.5
2026-01-23,12992.7001953125
2026-01-26,13177.2998046875
2026-01-27,13107.0
2026-01-28,13407.400390625
2026-01-29,13831.099609375
2026-01-30,13838.2998046875
2026-02-02,13621.0
2026-02-03,13875.2998046875
2026-02-04,13891.2001953125
2026-02-05,13589.099609375
2026-02-06,13522.0
2026-02-09,13838.400390625
2026-02-10,13797.0
2026-02-11,13787.7998046875
2026-02-12,14180.5
2026-02-13,14180.7001953125
2026-02-16,14339.2998046875
2026-02-17,14227.2998046875
2026-02-18,14259.900390625
2026-02-19,13804.2001953125
2026-02-20,13934.099609375
2026-02-23,14061.7001953125
2026-02-24,14050.7998046875
2026-02-25,13809.900390625
2026-02-26,13878.5
2026-02-27,13717.7998046875
2026-03-02,13346.400390625
2026-03-03,12933.400390625
2026-03-04,12943.2001953125
2026-03-05,13078.900390625
2026-03-06,12792.7998046875
2026-03-09,12702.0
2026-03-10,13175.7001953125
2026-03-11,13200.400390625
2026-03-12,13286.099609375
2026-03-13,13092.900390625
2026-03-16,12956.7001953125
2026-03-17,13217.599609375
2026-03-18,13115.099609375
2026-03-19,13047.7001953125
2026-03-23,13168.2001953125
2026-03-24,12930.2001953125
2026-03-25,12963.900390625
2026-03-26,12727.099609375
2026-03-27,12698.2001953125
2026-03-30,12626.400390625
2026-03-31,12791.0
2026-04-01,12937.900390625
2026-04-02,13051.7001953125
2026-04-03,12936.400390625
2026-04-06,13112.2998046875
2026-04-07,12921.599609375
2026-04-08,13536.7998046875
2026-04-09,13689.0
2026-04-10,14073.7998046875
2026-04-13,14058.5
2026-04-14,14202.2001953125
2026-04-15,14252.400390625
2026-04-16,14201.099609375
2026-04-17,14587.900390625
2026-04-20,14484.900390625
2026-04-21,14375.400390625
2026-04-22,14335.5
2026-04-24,14409.099609375
2026-04-27,14594.0
2026-04-28,14329.2998046875
2026-04-29,14311.2001953125
2026-04-30,14442.599609375
2026-05-04,14369.599609375
2026-05-05,14495.7998046875
2026-05-06,14917.400390625
2026-05-07,15040.2998046875
2026-05-08,15062.7001953125
2026-05-11,15133.5
2026-05-12,14779.900390625
2026-05-13,14598.5
2026-05-14,14644.7001953125
2026-05-15,14367.599609375
2026-05-18,14029.5
2026-05-20,14012.0
2026-05-21,13163.900390625
2026-05-22,13808.2001953125
2026-05-25,13890.900390625
2026-05-26,13662.7998046875
2026-06-01,13704.0
2026-06-02,14200.2001953125
2026-06-03,13965.7001953125
2026-06-04,13872.2998046875
2026-06-05,13694.2001953125
2026-06-08,13860.599609375
2026-06-09,13741.900390625
2026-06-10,13744.599609375
2026-06-11,13743.5
2026-06-12,13938.5
2026-06-15,14446.400390625
2026-06-16,14493.099609375
2026-06-17,14421.2001953125
2026-06-18,14827.400390625
2026-06-19,14734.5
2026-06-22,14729.7001953125
2026-06-23,14539.599609375
2026-06-24,14331.2001953125
2026-06-25,14259.7998046875
2026-06-26,14274.0
2026-06-29,14183.2001953125
2026-06-30,14121.7998046875
2026-07-01,14350.599609375
2026-07-02,14455.0
2026-07-03,14417.900390625
2026-07-06,14424.5
2026-07-07,14497.400390625
2026-07-08,14190.0
2026-07-09,14105.400390625
2026-07-10,14321.2001953125
2026-07-13,14092.0
2026-07-14,14080.0
2026-07-16,14251.2998046875
2026-07-17,13981.099609375
2026-07-20,14071.0
2026-07-21,13974.099609375
2026-07-22,14138.900390625
2026-07-23,14077.7001953125
2026-07-24,13943.900390625
2026-07-27,13774.7998046875
2026-07-28,13687.900390625
2026-07-29,13501.599609375
2026-07-30,13292.900390625
2026-07-31,13458.099609375
2026-08-03,13410.5
2026-08-04,13687.900390625
2026-08-05,13703.099609375
2026-08-06,13798.7998046875
2026-08-07,13779.400390625
2026-08-10,13811.599609375
2026-08-11,13704.5
2026-08-12,14110.099609375
2026-08-13,14132.2001953125
2026-08-14,14172.2998046875
2026-08-17,14132.099609375
2026-08-18,14128.0
2026-08-19,14459.0
2026-08-20,14396.5
2026-08-21,14514.7998046875
2026-08-24,14501.5
2026-08-25,14473.400390625
2026-08-26,14610.900390625
2026-08-27,14575.5
2026-08-31,14334.099609375
2026-09-01,14359.75
