role,timing,tau,term,estimate_raw,std_error_raw,statistic,p_value,conf_low_raw,conf_high_raw,estimate,std_error,conf_low,conf_high,return_unit,inference
Actor1,reaction,0.2,goldstein_a1:event_count_c,4.745345641698373e-7,8.698286624071904e-7,0.5455494681637598,0.5854527239707648,-1.2303296141482557e-6,2.1793987424879305e-6,4.745345641698373e-5,8.698286624071904e-5,-1.2303296141482557e-4,2.1793987424879304e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.25,(Intercept),-0.008814152354805295,9.223611213835499e-4,-9.556075327182034,0,-0.010621980152717052,-0.007006324556893537,-0.8814152354805295,0.09223611213835499,-1.0621980152717052,-0.7006324556893537,percent,bootstrap_xy_R500
Actor1,reaction,0.25,goldstein_a1,0.0013627622493293918,9.825828090126096e-4,1.3869184732621385,0.16566237286947239,-5.631000563353229e-4,0.0032886245549941066,0.13627622493293917,0.09825828090126096,-0.056310005633532285,0.3288624554994107,percent,bootstrap_xy_R500
Actor1,reaction,0.25,event_count_c,-1.5417558007846055e-6,1.0782271109816373e-6,-1.4298989378786473,0.15294385595372173,-3.655080938308615e-6,5.715693367394035e-7,-1.5417558007846055e-4,1.0782271109816372e-4,-3.655080938308615e-4,5.7156933673940353e-5,percent,bootstrap_xy_R500
Actor1,reaction,0.25,return_vix,-0.04245525804289363,0.008236483147638205,-5.154537110303879,2.86317669351277e-7,-0.058598765012264506,-0.026311751073522748,-4.245525804289363,0.8236483147638205,-5.85987650122645,-2.631175107352275,percent,bootstrap_xy_R500
Actor1,reaction,0.25,return_usdtry,0.02411570296042922,0.11121085144215893,0.21684667141472128,0.8283558517266534,-0.19385756586620229,0.24208897178706074,2.411570296042922,11.121085144215893,-19.38575658662023,24.208897178706074,percent,bootstrap_xy_R500
Actor1,reaction,0.25,return_bist_lag1,0.11140793435820426,0.0314324450343567,3.544361065021563,4.050339624779298e-4,0.049800342090865125,0.1730155266255434,11.140793435820425,3.14324450343567,4.980034209086512,17.30155266255434,percent,bootstrap_xy_R500
Actor1,reaction,0.25,goldstein_a1:event_count_c,3.100347300866974e-7,1.052137774798601e-6,0.2946712279635088,0.7682837796939244,-1.7521553085185606e-6,2.3722247686919556e-6,3.100347300866974e-5,1.052137774798601e-4,-1.7521553085185607e-4,2.3722247686919557e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.3,(Intercept),-0.006176421310114888,9.984344361983445e-4,-6.18610605382596,7.839793259023509e-10,-0.008133352805063644,-0.004219489815166133,-0.6176421310114888,0.09984344361983445,-0.8133352805063644,-0.4219489815166133,percent,bootstrap_xy_R500
Actor1,reaction,0.3,goldstein_a1,7.120950070570387e-4,0.001074747946248666,0.6625693117558935,0.5077031268569454,-0.0013944109675903464,0.002818600981704424,0.07120950070570387,0.1074747946248666,-0.13944109675903463,0.2818600981704424,percent,bootstrap_xy_R500
Actor1,reaction,0.3,event_count_c,-1.186912870229674e-6,1.1498621620394342e-6,-1.0322218692060667,0.30212626472397863,-3.4406427078269648e-6,1.066816967367617e-6,-1.186912870229674e-4,1.1498621620394342e-4,-3.440642707826965e-4,1.0668169673676171e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.3,return_vix,-0.04028884874483494,0.008022621427051338,-5.021905758756816,5.696444089764441e-7,-0.056013186741855556,-0.02456451074781432,-4.028884874483494,0.8022621427051337,-5.601318674185555,-2.4564510747814317,percent,bootstrap_xy_R500
Actor1,reaction,0.3,return_usdtry,0.07033773076451415,0.09964999832009763,0.7058477867563423,0.48038692341525646,-0.12497626594287721,0.2656517274719055,7.033773076451415,9.964999832009763,-12.497626594287722,26.56517274719055,percent,bootstrap_xy_R500
Actor1,reaction,0.3,return_bist_lag1,0.10851768826483936,0.03458526510689982,3.137685599038242,0.0017343341637812149,0.04073056865531571,0.176304807874363,10.851768826483935,3.458526510689982,4.073056865531571,17.6304807874363,percent,bootstrap_xy_R500
Actor1,reaction,0.3,goldstein_a1:event_count_c,9.629768728736983e-7,1.2164256431717784e-6,0.7916446667161479,0.42868679750587635,-1.4212173877429874e-6,3.347171133490384e-6,9.629768728736983e-5,1.2164256431717784e-4,-1.4212173877429873e-4,3.347171133490384e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,(Intercept),-0.003795509064197335,8.681300693074837e-4,-4.372051145774793,1.3112682824889532e-5,-0.005497044000040003,-0.0020939741283546665,-0.3795509064197335,0.08681300693074838,-0.5497044000040003,-0.20939741283546665,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,goldstein_a1,8.378887078721534e-4,0.0010200646466414366,0.8214074574889959,0.41153821828128323,-0.0011614379995450621,0.002837215415289369,0.08378887078721534,0.10200646466414366,-0.11614379995450622,0.2837215415289369,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,event_count_c,-2.918074549855147e-7,1.0731428434269758e-6,-0.2719185584406046,0.7857201899065172,-2.395167428102387e-6,1.8115525181313577e-6,-2.9180745498551466e-5,1.0731428434269758e-4,-2.3951674281023872e-4,1.8115525181313578e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,return_vix,-0.038101603240644745,0.007306595149826758,-5.2146865207863815,2.0847066251050705e-7,-0.05242252973430519,-0.0237806767469843,-3.8101603240644746,0.7306595149826758,-5.242252973430519,-2.37806767469843,percent,bootstrap_xy_R500
Actor1,reaction,0.35000000000000003,return_usdtry,0.030841071251413277,0.09336056175675042,0.3303436769346915,0.7411841179994498,-0.15214562979181753,0.2138277722946441,3.084107125141328,9.336056175675042,-15.214562979181753,21.38277722946441,percent,bootstrap_xy_R500
